date,state,cases,deaths,abbreviation
2020-04-01,Montana,217,5,MT
2020-04-01,Nebraska,249,5,NE
2020-04-01,Nevada,1279,32,NV
2020-04-01,New Hampshire,415,4,NH
2020-04-01,New Jersey,22255,355,NJ
2020-04-01,New Mexico,363,6,NM
2020-04-01,New York,83889,1941,NY
2020-04-01,North Carolina,1582,11,NC
2020-04-01,North Dakota,147,3,ND
2020-04-01,Ohio,2547,65,OH
2020-04-01,Oklahoma,719,30,OK
2020-04-01,Oregon,736,19,OR
2020-04-01,Pennsylvania,5805,74,PA
2020-04-01,Rhode Island,566,10,RI
2020-04-01,South Carolina,1293,26,SC
2020-04-01,South Dakota,129,2,SD
2020-04-01,Tennessee,2690,23,TN
2020-04-01,Texas,4261,63,TX
2020-04-01,Utah,1012,7,UT
2020-04-01,Vermont,321,16,VT
2020-04-01,Virginia,1511,34,VA
2020-04-01,Washington,5588,249,WA
2020-04-01,West Virginia,191,2,WV
2020-04-01,Wisconsin,1550,33,WI
2020-04-01,Wyoming,137,0,WY
2020-04-02,Alabama,1270,32,AL
2020-04-02,Alaska,146,2,AK
2020-04-02,Arizona,1600,35,AZ
2020-04-02,Arkansas,683,12,AR
2020-04-02,California,11190,247,CA
2020-04-02,Colorado,3728,96,CO
2020-04-02,Connecticut,3824,112,CT
2020-04-02,Delaware,393,12,DE
2020-04-02,District of Columbia,653,12,DC
2020-04-02,Florida,9000,144,FL
2020-04-02,Georgia,5444,176,GA
2020-04-02,Hawaii,283,2,HI
2020-04-02,Idaho,891,9,ID
2020-04-02,Illinois,7695,165,IL
2020-04-02,Indiana,3039,78,IN
2020-04-02,Iowa,614,11,IA
2020-04-02,Kansas,554,14,KS
2020-04-02,Kentucky,755,34,KY
2020-04-02,Louisiana,9150,310,LA
2020-04-02,Maine,376,7,ME
2020-04-02,Maryland,2331,36,MD
2020-04-02,Massachusetts,8966,154,MA
2020-04-02,Michigan,10791,417,MI
2020-04-02,Minnesota,742,18,MN
2020-04-02,Mississippi,1177,26,MS
2020-04-02,Missouri,1834,24,MO
2020-04-02,Montana,241,5,MT
2020-04-02,Nebraska,273,6,NE
2020-04-02,Nevada,1458,38,NV
2020-04-02,New Hampshire,479,5,NH
2020-04-02,New Jersey,25590,539,NJ
2020-04-02,New Mexico,403,7,NM
2020-04-02,New York,92770,2653,NY
2020-04-02,North Carolina,1857,17,NC
2020-04-02,North Dakota,159,3,ND
2020-04-02,Ohio,2902,81,OH
2020-04-02,Oklahoma,879,34,OK
2020-04-02,Oregon,826,21,OR
2020-04-02,Pennsylvania,7016,90,PA
2020-04-02,Rhode Island,657,12,RI
2020-04-02,South Carolina,1554,31,SC
2020-04-02,South Dakota,165,2,SD
2020-04-02,Tennessee,2869,32,TN
2020-04-02,Texas,4880,79,TX
2020-04-02,Utah,1074,7,UT
2020-04-02,Vermont,338,17,VT
2020-04-02,Virginia,1706,41,VA
2020-04-02,Washington,6585,272,WA
2020-04-02,West Virginia,217,2,WV
2020-04-02,Wisconsin,1730,37,WI
2020-04-02,Wyoming,153,0,WY
2020-04-03,Alabama,1535,38,AL
2020-04-03,Alaska,156,2,AK
2020-04-03,Arizona,1769,41,AZ
2020-04-03,Arkansas,738,12,AR
2020-04-03,California,12569,282,CA
2020-04-03,Colorado,4182,110,CO
2020-04-03,Connecticut,4915,132,CT
2020-04-03,Delaware,450,14,DE
2020-04-03,District of Columbia,757,15,DC
2020-04-03,Florida,10260,169,FL
2020-04-03,Georgia,5967,198,GA
2020-04-03,Hawaii,317,3,HI
2020-04-03,Idaho,1013,10,ID
2020-04-03,Illinois,8904,211,IL
2020-04-03,Indiana,3437,102,IN
2020-04-03,Iowa,699,11,IA
2020-04-03,Kansas,624,19,KS
2020-04-03,Kentucky,770,34,KY
2020-04-03,Louisiana,10297,370,LA
2020-04-03,Maine,432,9,ME
2020-04-03,Maryland,2758,42,MD
2020-04-03,Massachusetts,10402,192,MA
2020-04-03,Michigan,12670,478,MI
2020-04-03,Minnesota,789,22,MN
2020-04-03,Mississippi,1358,29,MS
2020-04-03,Missouri,2113,31,MO
2020-04-03,Montana,262,5,MT
2020-04-03,Nebraska,296,6,NE
2020-04-03,Nevada,1549,43,NV
2020-04-03,New Hampshire,540,7,NH
2020-04-03,New Jersey,29895,647,NJ
2020-04-03,New Mexico,495,10,NM
2020-04-03,New York,102870,2935,NY
2020-04-03,North Carolina,2093,19,NC
2020-04-03,North Dakota,173,3,ND
2020-04-03,Ohio,3312,91,OH
2020-04-03,Oklahoma,988,38,OK
2020-04-03,Oregon,899,22,OR
2020-04-03,Pennsylvania,8420,102,PA
2020-04-03,Rhode Island,711,14,RI
2020-04-03,South Carolina,1700,34,SC
2020-04-03,South Dakota,187,2,SD
2020-04-03,Tennessee,3032,36,TN
2020-04-03,Texas,5669,97,TX
2020-04-03,Utah,1260,7,UT
2020-04-03,Vermont,389,17,VT
2020-04-03,Virginia,2012,46,VA
2020-04-03,Washington,6966,293,WA
2020-04-03,West Virginia,242,2,WV
2020-04-03,Wisconsin,1916,49,WI
2020-04-03,Wyoming,166,0,WY
2020-04-04,Alabama,1633,44,AL
2020-04-04,Alaska,169,3,AK
2020-04-04,Arizona,2019,53,AZ
2020-04-04,Arkansas,743,14,AR
2020-04-04,California,13796,323,CA
2020-04-04,Colorado,4574,126,CO
2020-04-04,Connecticut,5276,165,CT
2020-04-04,Delaware,593,14,DE
2020-04-04,District of Columbia,902,21,DC
2020-04-04,Florida,11537,194,FL
2020-04-04,Georgia,6383,208,GA
2020-04-04,Hawaii,349,3,HI
2020-04-04,Idaho,1077,10,ID
2020-04-04,Illinois,10357,248,IL
2020-04-04,Indiana,3953,116,IN
2020-04-04,Iowa,786,11,IA
2020-04-04,Kansas,701,21,KS
2020-04-04,Kentucky,917,40,KY
2020-04-04,Louisiana,12496,412,LA
2020-04-04,Maine,456,10,ME
2020-04-04,Maryland,3125,54,MD
2020-04-04,Massachusetts,11736,216,MA
2020-04-04,Michigan,14225,540,MI
2020-04-04,Minnesota,865,24,MN
2020-04-04,Mississippi,1455,35,MS
2020-04-04,Missouri,2291,44,MO
2020-04-04,Montana,281,6,MT
2020-04-04,Nebraska,339,8,NE
2020-04-04,Nevada,1758,46,NV
2020-04-04,New Hampshire,621,9,NH
2020-04-04,New Jersey,34124,847,NJ
2020-04-04,New Mexico,543,11,NM
2020-04-04,New York,114996,3568,NY
2020-04-04,North Carolina,2402,30,NC
2020-04-04,North Dakota,186,3,ND
2020-04-04,Ohio,3739,102,OH
2020-04-04,Oklahoma,1159,42,OK
2020-04-04,Oregon,999,26,OR
2020-04-04,Pennsylvania,10109,139,PA
2020-04-04,Rhode Island,806,17,RI
2020-04-04,South Carolina,1917,40,SC
2020-04-04,South Dakota,212,2,SD
2020-04-04,Tennessee,3265,47,TN
2020-04-04,Texas,6566,124,TX
2020-04-04,Utah,1428,8,UT
2020-04-04,Vermont,461,20,VT
2020-04-04,Virginia,2407,52,VA
2020-04-04,Washington,7498,318,WA
2020-04-04,West Virginia,282,2,WV
2020-04-04,Wisconsin,2112,60,WI
2020-04-04,Wyoming,187,0,WY
2020-04-05,Alabama,1841,45,AL
2020-04-05,Alaska,185,4,AK
2020-04-05,Arizona,2269,64,AZ
2020-04-05,Arkansas,853,16,AR
2020-04-05,California,15076,349,CA
2020-04-05,Colorado,4950,140,CO
2020-04-05,Connecticut,5675,189,CT
2020-04-05,Delaware,673,14,DE
2020-04-05,District of Columbia,998,22,DC
2020-04-05,Florida,12342,220,FL
2020-04-05,Georgia,6742,219,GA
2020-04-05,Hawaii,369,4,HI
2020-04-05,Idaho,1101,10,ID
2020-04-05,Illinois,11276,282,IL
2020-04-05,Indiana,4411,127,IN
2020-04-05,Iowa,868,22,IA
2020-04-05,Kansas,763,23,KS
2020-04-05,Kentucky,1048,44,KY
2020-04-05,Louisiana,13010,477,LA
2020-04-05,Maine,470,10,ME
2020-04-05,Maryland,3609,68,MD
2020-04-05,Massachusetts,12500,231,MA
2020-04-05,Michigan,15635,616,MI
2020-04-05,Minnesota,935,29,MN
2020-04-05,Mississippi,1638,43,MS
2020-04-05,Missouri,2367,52,MO
2020-04-05,Montana,298,6,MT
2020-04-05,Nebraska,377,8,NE
2020-04-05,Nevada,1880,46,NV
2020-04-05,New Hampshire,669,9,NH
2020-04-05,New Jersey,37505,917,NJ
2020-04-05,New Mexico,624,12,NM
2020-04-05,New York,122911,4161,NY
2020-04-05,North Carolina,2585,37,NC
2020-04-05,North Dakota,207,3,ND
2020-04-05,Ohio,4043,119,OH
2020-04-05,Oklahoma,1252,46,OK
2020-04-05,Oregon,1068,27,OR
2020-04-05,Pennsylvania,11589,159,PA
2020-04-05,Rhode Island,922,25,RI
2020-04-05,South Carolina,2049,44,SC
2020-04-05,South Dakota,240,2,SD
2020-04-05,Tennessee,3538,50,TN
2020-04-05,Texas,7094,137,TX
2020-04-05,Utah,1605,8,UT
2020-04-05,Vermont,512,22,VT
2020-04-05,Virginia,2637,52,VA
2020-04-05,Washington,7984,344,WA
2020-04-05,West Virginia,324,3,WV
2020-04-05,Wisconsin,2267,73,WI
2020-04-05,Wyoming,200,0,WY
2020-04-06,Alabama,2006,53,AL
2020-04-06,Alaska,189,4,AK
2020-04-06,Arizona,2465,67,AZ
2020-04-06,Arkansas,927,16,AR
2020-04-06,California,16284,386,CA
2020-04-06,Colorado,5172,150,CO
2020-04-06,Connecticut,6906,206,CT
2020-04-06,Delaware,783,15,DE
2020-04-06,District of Columbia,1097,24,DC
2020-04-06,Florida,13621,253,FL
2020-04-06,Georgia,7558,294,GA
2020-04-06,Hawaii,385,5,HI
2020-04-06,Idaho,1170,13,ID
2020-04-06,Illinois,12262,309,IL
2020-04-06,Indiana,4956,141,IN
2020-04-06,Iowa,946,25,IA
2020-04-06,Kansas,853,25,KS
2020-04-06,Kentucky,1057,52,KY
2020-04-06,Louisiana,14867,512,LA
2020-04-06,Maine,499,10,ME
2020-04-06,Maryland,4045,92,MD
2020-04-06,Massachusetts,13837,260,MA
2020-04-06,Michigan,17130,727,MI
2020-04-06,Minnesota,986,30,MN
2020-04-06,Mississippi,1738,51,MS
2020-04-06,Missouri,2722,56,MO
2020-04-06,Montana,319,6,MT
2020-04-06,Nebraska,438,10,NE
2020-04-06,Nevada,1971,58,NV
2020-04-06,New Hampshire,715,9,NH
2020-04-06,New Jersey,41090,1005,NJ
2020-04-06,New Mexico,686,12,NM
2020-04-06,New York,130703,4758,NY
2020-04-06,North Carolina,2870,40,NC
2020-04-06,North Dakota,225,3,ND
2020-04-06,Ohio,4450,142,OH
2020-04-06,Oklahoma,1327,51,OK
2020-04-06,Oregon,1132,29,OR
2020-04-06,Pennsylvania,13074,169,PA
2020-04-06,Rhode Island,1082,27,RI
2020-04-06,South Carolina,2232,48,SC
2020-04-06,South Dakota,288,4,SD
2020-04-06,Tennessee,3753,65,TN
2020-04-06,Texas,8115,160,TX
2020-04-06,Utah,1675,13,UT
2020-04-06,Vermont,543,23,VT
2020-04-06,Virginia,2878,54,VA
2020-04-06,Washington,8384,383,WA
2020-04-06,West Virginia,345,4,WV
2020-04-06,Wisconsin,2440,83,WI
2020-04-06,Wyoming,212,0,WY
2020-04-07,Alabama,2197,64,AL
2020-04-07,Alaska,211,4,AK
2020-04-07,Arizona,2575,77,AZ
2020-04-07,Arkansas,997,18,AR
2020-04-07,California,17540,447,CA
2020-04-07,Colorado,5429,179,CO
2020-04-07,Connecticut,7781,277,CT
2020-04-07,Delaware,928,16,DE
2020-04-07,District of Columbia,1211,22,DC
2020-04-07,Florida,14739,295,FL
2020-04-07,Georgia,9156,348,GA
2020-04-07,Hawaii,408,5,HI
2020-04-07,Idaho,1210,15,ID
2020-04-07,Illinois,13549,384,IL
2020-04-07,Indiana,5507,173,IN
2020-04-07,Iowa,1048,26,IA
2020-04-07,Kansas,905,30,KS
2020-04-07,Kentucky,1289,66,KY
2020-04-07,Louisiana,16284,582,LA
2020-04-07,Maine,519,12,ME
2020-04-07,Maryland,4371,104,MD
2020-04-07,Massachusetts,15202,356,MA
2020-04-07,Michigan,18852,845,MI
2020-04-07,Minnesota,1069,34,MN
2020-04-07,Mississippi,1915,59,MS
2020-04-07,Missouri,3037,79,MO
2020-04-07,Montana,319,6,MT
2020-04-07,Nebraska,490,12,NE
2020-04-07,Nevada,2101,60,NV
2020-04-07,New Hampshire,747,13,NH
2020-04-07,New Jersey,44416,1232,NJ
2020-04-07,New Mexico,794,13,NM
2020-04-07,New York,140081,5563,NY
2020-04-07,North Carolina,3220,50,NC
2020-04-07,North Dakota,237,4,ND
2020-04-07,Ohio,4782,167,OH
2020-04-07,Oklahoma,1472,67,OK
2020-04-07,Oregon,1181,33,OR
2020-04-07,Pennsylvania,14582,240,PA
2020-04-07,Rhode Island,1229,30,RI
2020-04-07,South Carolina,2417,51,SC
2020-04-07,South Dakota,320,6,SD
2020-04-07,Tennessee,4010,72,TN
2020-04-07,Texas,8974,178,TX
2020-04-07,Utah,1752,13,UT
2020-04-07,Vermont,575,23,VT
2020-04-07,Virginia,3333,69,VA
2020-04-07,Washington,8682,409,WA
2020-04-07,West Virginia,412,4,WV
2020-04-07,Wisconsin,2578,94,WI
2020-04-07,Wyoming,221,0,WY
2020-04-08,Alabama,2499,67,AL
2020-04-08,Alaska,224,5,AK
2020-04-08,Arizona,2726,80,AZ
2020-04-08,Arkansas,1077,18,AR
2020-04-08,California,19043,506,CA
2020-04-08,Colorado,5655,192,CO
2020-04-08,Connecticut,8781,335,CT
2020-04-08,Delaware,1116,19,DE
2020-04-08,District of Columbia,1440,27,DC
2020-04-08,Florida,15690,322,FL
2020-04-08,Georgia,10204,370,GA
2020-04-08,Hawaii,433,5,HI
2020-04-08,Idaho,1232,19,ID
2020-04-08,Illinois,15078,464,IL
2020-04-08,Indiana,5943,203,IN
2020-04-08,Iowa,1145,27,IA
2020-04-08,Kansas,1055,38,KS
2020-04-08,Kentucky,1393,73,KY
2020-04-08,Louisiana,17030,652,LA
2020-04-08,Maine,537,14,ME
2020-04-08,Maryland,5529,124,MD
2020-04-08,Massachusetts,16790,433,MA
2020-04-08,Michigan,20220,959,MI
2020-04-08,Minnesota,1154,39,MN
2020-04-08,Mississippi,2003,67,MS
2020-04-08,Missouri,3327,86,MO
2020-04-08,Montana,332,6,MT
2020-04-08,Nebraska,538,14,NE
2020-04-08,Nevada,2318,80,NV
2020-04-08,New Hampshire,788,18,NH
2020-04-08,New Jersey,47437,1504,NJ
2020-04-08,New Mexico,865,16,NM
2020-04-08,New York,149401,6268,NY
2020-04-08,North Carolina,3423,61,NC
2020-04-08,North Dakota,251,4,ND
2020-04-08,Ohio,5148,193,OH
2020-04-08,Oklahoma,1524,79,OK
2020-04-08,Oregon,1239,38,OR
2020-04-08,Pennsylvania,16414,313,PA
2020-04-08,Rhode Island,1450,35,RI
2020-04-08,South Carolina,2552,63,SC
2020-04-08,South Dakota,393,6,SD
2020-04-08,Tennessee,4246,83,TN
2020-04-08,Texas,9900,195,TX
2020-04-08,Utah,1875,13,UT
2020-04-08,Vermont,605,23,VT
2020-04-08,Virginia,3645,75,VA
2020-04-08,Washington,9097,430,WA
2020-04-08,West Virginia,483,4,WV
2020-04-08,Wisconsin,2756,107,WI
2020-04-08,Wyoming,230,0,WY
2020-04-09,Alabama,2838,78,AL
2020-04-09,Alaska,233,5,AK
2020-04-09,Arizona,3018,89,AZ
2020-04-09,Arkansas,1146,21,AR
2020-04-09,California,20191,548,CA
2020-04-09,Colorado,6202,227,CO
2020-04-09,Connecticut,9784,380,CT
2020-04-09,Delaware,1209,23,DE
2020-04-09,District of Columbia,1523,32,DC
2020-04-09,Florida,16819,370,FL
2020-04-09,Georgia,10885,412,GA
2020-04-09,Hawaii,440,6,HI
2020-04-09,Idaho,1353,24,ID
2020-04-09,Illinois,16422,534,IL
2020-04-09,Indiana,6351,246,IN
2020-04-09,Iowa,1270,27,IA
2020-04-09,Kansas,1116,42,KS
2020-04-09,Kentucky,1525,84,KY
2020-04-09,Louisiana,18283,702,LA
2020-04-09,Maine,560,16,ME
2020-04-09,Maryland,6185,139,MD
2020-04-09,Massachusetts,18941,503,MA
2020-04-09,Michigan,21375,1076,MI
2020-04-09,Minnesota,1242,50,MN
2020-04-09,Mississippi,2260,76,MS
2020-04-09,Missouri,3539,94,MO
2020-04-09,Montana,354,6,MT
2020-04-09,Nebraska,594,15,NE
2020-04-09,Nevada,2456,82,NV
2020-04-09,New Hampshire,819,21,NH
2020-04-09,New Jersey,51027,1700,NJ
2020-04-09,New Mexico,989,17,NM
2020-04-09,New York,159937,7067,NY
2020-04-09,North Carolina,3651,74,NC
2020-04-09,North Dakota,269,5,ND
2020-04-09,Ohio,5512,213,OH
2020-04-09,Oklahoma,1684,80,OK
2020-04-09,Oregon,1321,44,OR
2020-04-09,Pennsylvania,18379,344,PA
2020-04-09,Rhode Island,1727,43,RI
2020-04-09,South Carolina,2792,67,SC
2020-04-09,South Dakota,447,7,SD
2020-04-09,Tennessee,4456,95,TN
2020-04-09,Texas,11372,228,TX
2020-04-09,Utah,1980,13,UT
2020-04-09,Vermont,628,23,VT
2020-04-09,Virginia,4042,109,VA
2020-04-09,Washington,9608,456,WA
2020-04-09,West Virginia,524,5,WV
2020-04-09,Wisconsin,2885,116,WI
2020-04-09,Wyoming,239,0,WY
2020-04-10,Alabama,3008,80,AL
2020-04-10,Alaska,244,5,AK
2020-04-10,Arizona,3112,97,AZ
2020-04-10,Arkansas,1202,24,AR
2020-04-10,California,21366,594,CA
2020-04-10,Colorado,6510,253,CO
2020-04-10,Connecticut,10538,448,CT
2020-04-10,Delaware,1326,32,DE
2020-04-10,District of Columbia,1660,38,DC
2020-04-10,Florida,17960,418,FL
2020-04-10,Georgia,11859,425,GA
2020-04-10,Hawaii,463,8,HI
2020-04-10,Idaho,1397,25,ID
2020-04-10,Illinois,17887,607,IL
2020-04-10,Indiana,6907,300,IN
2020-04-10,Iowa,1388,31,IA
2020-04-10,Kansas,1180,50,KS
2020-04-10,Kentucky,1702,90,KY
2020-04-10,Louisiana,19253,755,LA
2020-04-10,Maine,586,17,ME
2020-04-10,Maryland,6968,172,MD
2020-04-10,Massachusetts,20974,599,MA
2020-04-10,Michigan,22646,1280,MI
2020-04-10,Minnesota,1335,57,MN
2020-04-10,Mississippi,2469,82,MS
2020-04-10,Missouri,3799,105,MO
2020-04-10,Montana,365,6,MT
2020-04-10,Nebraska,679,18,NE
2020-04-10,Nevada,2606,86,NV
2020-04-10,New Hampshire,885,22,NH
2020-04-10,New Jersey,54588,1932,NJ
2020-04-10,New Mexico,1091,19,NM
2020-04-10,New York,170512,7844,NY
2020-04-10,North Carolina,3906,78,NC
2020-04-10,North Dakota,278,7,ND
2020-04-10,Ohio,5878,231,OH
2020-04-10,Oklahoma,1794,88,OK
2020-04-10,Oregon,1371,48,OR
2020-04-10,Pennsylvania,20128,435,PA
2020-04-10,Rhode Island,2015,49,RI
2020-04-10,South Carolina,3065,72,SC
2020-04-10,South Dakota,536,7,SD
2020-04-10,Tennessee,4793,104,TN
2020-04-10,Texas,12288,247,TX
2020-04-10,Utah,2103,17,UT
2020-04-10,Vermont,679,24,VT
2020-04-10,Virginia,4509,121,VA
2020-04-10,Washington,9887,483,WA
2020-04-10,West Virginia,537,5,WV
2020-04-10,Wisconsin,3068,131,WI
2020-04-10,Wyoming,253,0,WY
